"Date","Price","Open","High","Low","Vol.","Change %"
"07/06/2010","2,910.65","2,877.40","2,912.08","2,864.75","2.46B","1.16%"
"07/05/2010","2,877.30","2,871.95","2,885.36","2,869.07","2.26B","0.20%"
"07/02/2010","2,871.55","2,874.84","2,891.18","2,861.22","2.45B","-0.09%"
"07/01/2010","2,874.25","2,912.88","2,912.88","2,860.91","3.86B","-1.35%"
"06/30/2010","2,913.68","2,892.58","2,918.06","2,844.45","2.49B","0.70%"
"06/29/2010","2,893.37","2,955.83","2,960.81","2,872.42","2.74B","-2.11%"
"06/28/2010","2,955.73","2,947.22","2,975.90","2,945.22","2.97B","0.30%"
"06/25/2010","2,947.02","2,913.80","2,949.42","2,904.39","2.52B","1.13%"
"06/24/2010","2,914.09","2,924.89","2,946.54","2,908.35","4.06B","-0.37%"
"06/23/2010","2,924.79","2,933.90","2,933.90","2,899.27","4.59B","-0.33%"
"06/22/2010","2,934.59","2,940.90","2,956.81","2,921.30","3.45B","-0.25%"
"06/21/2010","2,941.90","2,929.99","2,981.28","2,926.08","5.48B","0.42%"
"06/18/2010","2,929.59","2,891.30","2,932.06","2,891.30","6.32B","1.33%"
"06/17/2010","2,891.10","2,856.37","2,897.61","2,856.37","4.96B","1.13%"
"06/16/2010","2,858.66","2,830.67","2,877.85","2,830.67","3.78B","1.01%"
"06/15/2010","2,830.17","2,827.03","2,850.03","2,824.38","3.72B","0.12%"
"06/14/2010","2,826.84","2,802.10","2,826.96","2,802.10","2.50B","0.89%"
"06/11/2010","2,801.90","2,771.48","2,817.41","2,771.48","3.08B","1.12%"
"06/10/2010","2,770.79","2,786.19","2,792.52","2,758.16","3.46B","-0.54%"
"06/09/2010","2,785.79","2,779.78","2,794.18","2,765.35","4.10B","0.21%"
"06/08/2010","2,779.98","2,750.35","2,781.35","2,750.35","4.31B","1.08%"
"06/07/2010","2,750.23","2,820.88","2,820.88","2,698.28","3.97B","-2.59%"
"06/04/2010","2,823.25","2,810.88","2,823.86","2,791.45","4.97B","0.44%"
"06/03/2010","2,810.98","2,734.17","2,811.83","2,734.17","6.34B","2.83%"
"06/02/2010","2,733.68","2,725.01","2,771.28","2,721.19","5.92B","0.33%"
"06/01/2010","2,724.61","2,796.66","2,796.66","2,724.11","5.50B","-2.59%"
"05/31/2010","2,796.96","2,714.32","2,799.45","2,714.32","5.66B","3.06%"
"05/27/2010","2,713.92","2,696.28","2,732.06","2,618.28","10.05B","0.64%"
"05/26/2010","2,696.78","2,514.91","2,701.99","2,514.91","9.66B","7.27%"
"05/25/2010","2,514.12","2,609.02","2,609.02","2,502.05","7.16B","-3.66%"
"05/24/2010","2,609.61","2,623.72","2,672.86","2,600.85","5.42B","-0.52%"
"05/21/2010","2,623.22","2,692.66","2,692.66","2,584.97","4.17B","-2.64%"
"05/20/2010","2,694.25","2,730.29","2,763.88","2,660.12","4.92B","-1.29%"
"05/19/2010","2,729.48","2,833.69","2,833.69","2,721.72","4.79B","-3.69%"
"05/18/2010","2,834.19","2,820.48","2,837.57","2,818.84","3.20B","0.52%"
"05/17/2010","2,819.47","2,857.99","2,857.99","2,780.39","2.60B","-1.36%"
"05/14/2010","2,858.39","2,847.13","2,869.49","2,843.85","2.80B","0.38%"
"05/12/2010","2,847.62","2,812.99","2,849.08","2,812.99","2.77B","1.23%"
"05/11/2010","2,812.89","2,850.82","2,865.48","2,808.57","5.09B","-1.32%"
"05/10/2010","2,850.43","2,739.93","2,860.05","2,739.93","5.73B","4.06%"
"05/07/2010","2,739.33","2,808.74","2,808.74","2,705.20","3.57B","-2.54%"
"05/06/2010","2,810.62","2,846.04","2,846.04","2,748.68","4.97B","-1.25%"
"05/05/2010","2,846.24","2,958.52","2,958.52","2,834.96","6.43B","-3.81%"
"05/04/2010","2,959.01","2,961.29","2,996.42","2,946.42","3.91B","-0.06%"
"05/03/2010","2,960.89","2,971.75","2,982.36","2,950.43","4.09B","-0.35%"
"04/30/2010","2,971.25","2,927.26","2,972.92","2,927.26","5.24B","1.52%"
"04/29/2010","2,926.86","2,903.52","2,927.96","2,903.52","6.14B","0.81%"
"04/28/2010","2,903.32","2,939.00","2,939.00","2,875.67","5.16B","-1.22%"
"04/27/2010","2,939.30","2,943.68","2,944.44","2,930.42","4.20B","-0.18%"
"04/26/2010","2,944.71","2,924.93","2,954.83","2,924.93","4.08B","0.68%"
"04/23/2010","2,924.73","2,926.13","2,926.39","2,907.03","3.85B","-0.06%"
"04/22/2010","2,926.53","2,912.73","2,927.39","2,883.01","5.01B","0.47%"
"04/21/2010","2,912.83","2,891.47","2,916.55","2,891.47","6.54B","0.75%"
"04/20/2010","2,891.27","2,840.63","2,892.62","2,840.63","4.07B","1.79%"
"04/19/2010","2,840.43","2,877.97","2,877.97","2,811.79","3.76B","-1.33%"
"04/16/2010","2,878.67","2,900.83","2,903.28","2,860.93","3.63B","-0.75%"
"04/15/2010","2,900.53","2,885.12","2,913.72","2,885.12","5.72B","0.54%"
"04/14/2010","2,885.01","2,884.90","2,897.33","2,875.25","5.04B","0.01%"
"04/13/2010","2,884.70","2,881.03","2,884.95","2,856.25","4.99B","0.12%"
"04/12/2010","2,881.33","2,845.61","2,882.71","2,845.61","5.05B","1.28%"
"04/09/2010","2,845.01","2,850.63","2,870.97","2,833.24","4.24B","-0.20%"
"04/08/2010","2,850.83","2,898.18","2,898.18","2,837.40","5.13B","-1.65%"
"04/07/2010","2,898.58","2,881.37","2,916.11","2,881.37","6.58B","0.61%"
"04/06/2010","2,880.97","2,888.81","2,911.46","2,871.75","8.45B","-0.22%"
"04/05/2010","2,887.25","2,831.03","2,890.18","2,831.03","4.42B","2.02%"
"04/01/2010","2,830.00","2,777.70","2,834.24","2,777.70","4.21B","1.90%"
"03/31/2010","2,777.30","2,798.68","2,809.47","2,758.26","4.17B","-0.75%"
"03/30/2010","2,798.27","2,795.18","2,818.94","2,787.51","4.14B","0.13%"
"03/29/2010","2,794.77","2,813.49","2,813.80","2,780.43","4.62B","-0.65%"
"03/26/2010","2,813.08","2,799.25","2,813.08","2,792.36","4.01B","0.50%"
"03/25/2010","2,799.15","2,773.30","2,814.86","2,760.20","4.20B","0.88%"
"03/24/2010","2,774.85","2,721.16","2,774.85","2,721.16","3.32B","1.98%"
"03/23/2010","2,720.86","2,702.60","2,746.14","2,702.60","2.75B","0.68%"
"03/22/2010","2,702.40","2,742.67","2,742.67","2,698.26","3.43B","-1.48%"
"03/19/2010","2,742.97","2,738.80","2,758.13","2,725.65","3.88B","0.21%"
"03/18/2010","2,737.24","2,756.46","2,779.36","2,718.31","6.03B","-0.69%"
"03/17/2010","2,756.26","2,669.41","2,756.26","2,669.41","6.57B","3.25%"
"03/15/2010","2,669.61","2,666.41","2,683.11","2,658.55","2.95B","0.12%"
"03/12/2010","2,666.51","2,676.11","2,686.24","2,661.06","5.27B","-0.37%"
"03/11/2010","2,676.52","2,670.12","2,687.12","2,661.93","4.08B","0.24%"
"03/10/2010","2,670.22","2,656.86","2,676.27","2,652.85","3.02B","0.49%"
"03/09/2010","2,657.17","2,626.25","2,657.38","2,624.11","3.04B","1.17%"
"03/08/2010","2,626.45","2,578.97","2,627.70","2,578.97","2.98B","1.85%"
"03/05/2010","2,578.77","2,566.05","2,583.09","2,566.05","2.54B","0.51%"
"03/04/2010","2,565.64","2,566.99","2,579.53","2,557.37","2.50B","-0.06%"
"03/03/2010","2,567.09","2,577.00","2,585.83","2,552.85","3.42B","-0.37%"
"03/02/2010","2,576.59","2,554.47","2,577.09","2,554.47","2.54B","0.86%"
"03/01/2010","2,554.67","2,548.83","2,565.44","2,545.89","1.90B","0.22%"
"02/25/2010","2,549.03","2,579.32","2,583.16","2,536.09","2.37B","-1.18%"
"02/24/2010","2,579.42","2,582.42","2,582.42","2,555.47","4.01B","-0.16%"
"02/23/2010","2,583.65","2,564.16","2,583.70","2,538.03","3.27B","0.76%"
"02/22/2010","2,564.26","2,554.78","2,574.97","2,553.81","1.90B","0.39%"
"02/19/2010","2,554.38","2,559.93","2,559.93","2,527.74","2.19B","-0.22%"
"02/18/2010","2,560.03","2,581.44","2,581.44","2,550.53","2.63B","-0.83%"
"02/17/2010","2,581.34","2,558.61","2,581.60","2,558.61","3.57B","0.89%"
"02/16/2010","2,558.51","2,517.66","2,558.66","2,516.34","2.23B","1.63%"
"02/15/2010","2,517.46","2,533.73","2,533.73","2,510.96","1.67B","-0.66%"
"02/12/2010","2,534.14","2,508.15","2,536.57","2,501.99","3.53B","1.05%"
"02/11/2010","2,507.75","2,483.64","2,508.26","2,468.85","4.09B","0.98%"
"02/10/2010","2,483.44","2,490.29","2,511.74","2,474.40","2.65B","-0.24%"
"02/09/2010","2,489.49","2,474.75","2,490.11","2,439.91","3.27B","0.56%"
"02/08/2010","2,475.57","2,518.61","2,518.61","2,431.84","3.69B","-1.72%"
"02/05/2010","2,518.98","2,592.41","2,592.41","2,506.89","3.48B","-2.86%"
"02/04/2010","2,593.22","2,604.75","2,610.37","2,589.05","3.80B","-0.44%"
"02/03/2010","2,604.55","2,580.66","2,606.28","2,580.66","3.83B","0.94%"
"02/02/2010","2,580.25","2,588.26","2,613.67","2,574.11","3.06B","-0.28%"
"02/01/2010","2,587.55","2,610.59","2,610.59","2,571.76","3.23B","-0.89%"
"01/29/2010","2,610.80","2,619.26","2,619.26","2,569.27","2.17B","-0.33%"
"01/28/2010","2,619.57","2,565.38","2,619.98","2,565.38","3.36B","2.15%"
"01/27/2010","2,564.55","2,577.91","2,594.25","2,554.88","2.60B","-0.54%"
"01/26/2010","2,578.41","2,597.35","2,608.74","2,568.95","4.21B","-0.75%"
"01/25/2010","2,597.86","2,609.73","2,609.73","2,575.96","3.37B","-0.48%"
"01/22/2010","2,610.34","2,636.96","2,636.96","2,580.17","3.67B","-1.06%"
"01/21/2010","2,638.38","2,664.66","2,664.66","2,621.36","3.24B","-1.08%"
"01/20/2010","2,667.27","2,666.58","2,689.78","2,655.00","3.70B","0.05%"
